score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
18;0.5;MoveEast;(7, 5);;(15, 5);1;8101
18;0.5;MoveEast;(7, 5);;(15, 5);1;8102
18;0.5;MoveEast;(7, 5);;(15, 5);1;8103
18;0.5;MoveEast;(7, 5);;(15, 5);1;8104
18;0.5;MoveEast;(7, 5);;(15, 5);1;8105
18;0.5;MoveEast;(7, 5);;(15, 5);1;8106
18;0.5;MoveEast;(8, 5);;(15, 5);1;8107
18;0.5;MoveEast;(8, 5);;(15, 5);1;8108
18;0.5;MoveEast;(8, 5);;(15, 5);1;8109
18;0.5;MoveEast;(8, 5);;(15, 5);1;8110
18;0.5;MoveEast;(8, 5);;(15, 5);1;8111
18;0.5;MoveEast;(8, 5);;(15, 5);1;8112
18;0.5;MoveEast;(8, 5);;(15, 5);1;8113
18;0.5;MoveEast;(8, 5);;(15, 5);1;8114
18;0.5;MoveEast;(8, 5);;(15, 5);1;8115
18;0.5;MoveEast;(8, 5);;(15, 5);1;8116
18;0.5;MoveEast;(8, 5);;(15, 5);1;8117
18;0.5;MoveEast;(8, 5);;(15, 5);1;8118
18;0.5;MoveEast;(8, 5);;(15, 5);1;8119
18;0.5;MoveEast;(8, 5);;(15, 5);1;8120
18;0.5;MoveEast;(9, 5);;(15, 5);1;8121
18;0.5;MoveEast;(9, 5);;(15, 5);1;8122
18;0.5;MoveEast;(9, 5);;(15, 5);1;8123
18;0.5;MoveEast;(9, 5);;(15, 5);1;8124
18;0.5;MoveEast;(9, 5);;(15, 5);1;8125
18;0.5;MoveEast;(9, 5);;(15, 5);1;8126
18;0.5;MoveEast;(9, 5);;(15, 5);1;8127
18;0.5;MoveEast;(9, 5);;(15, 5);1;8128
18;0.5;MoveEast;(9, 5);;(15, 5);1;8129
18;0.5;MoveEast;(10, 5);;(15, 5);1;8130
18;0.5;MoveEast;(10, 5);;(15, 5);1;8131
18;0.5;MoveEast;(10, 5);;(15, 5);1;8132
18;0.5;MoveEast;(10, 5);;(15, 5);1;8133
18;0.5;MoveEast;(10, 5);;(15, 5);1;8134
18;0.5;MoveEast;(10, 5);;(15, 5);1;8135
18;0.5;MoveEast;(10, 5);;(15, 5);1;8136
18;0.5;MoveEast;(10, 5);;(15, 5);1;8137
18;0.5;MoveEast;(10, 5);;(15, 5);1;8138
18;0.5;MoveEast;(10, 5);;(15, 5);1;8139
18;0.5;MoveEast;(10, 5);;(15, 5);1;8140
18;0.5;MoveEast;(10, 5);;(15, 5);1;8141
18;0.5;MoveEast;(10, 5);;(15, 5);1;8142
18;0.5;MoveEast;(10, 5);;(15, 5);1;8143
18;0.5;MoveEast;(11, 5);;(15, 5);1;8144
18;0.5;MoveEast;(11, 5);;(15, 5);1;8145
18;0.5;MoveEast;(11, 5);;(15, 5);1;8146
18;0.5;MoveEast;(11, 5);;(15, 5);1;8147
18;0.5;MoveEast;(11, 5);;(15, 5);1;8148
18;0.5;MoveEast;(11, 5);;(15, 5);1;8149
18;0.5;MoveEast;(11, 5);;(15, 5);1;8150
18;0.5;MoveEast;(11, 5);;(15, 5);1;8151
18;0.5;MoveEast;(11, 5);;(15, 5);1;8152
18;0.5;MoveEast;(12, 5);;(15, 5);1;8153
18;0.5;MoveEast;(12, 5);;(15, 5);1;8154
18;0.5;MoveEast;(12, 5);;(15, 5);1;8155
18;0.5;MoveEast;(12, 5);;(15, 5);1;8156
18;0.5;MoveEast;(12, 5);;(15, 5);1;8157
18;0.5;MoveEast;(12, 5);;(15, 5);1;8158
18;0.5;MoveEast;(12, 5);;(15, 5);1;8159
18;0.5;MoveEast;(12, 5);;(15, 5);1;8160
18;0.5;MoveEast;(12, 5);;(15, 5);1;8161
18;0.5;MoveEast;(13, 5);;(15, 5);1;8162
18;0.5;MoveEast;(13, 5);;(15, 5);1;8163
18;0.5;MoveEast;(13, 5);;(15, 5);1;8164
18;0.5;MoveEast;(13, 5);;(15, 5);1;8165
18;0.5;MoveEast;(13, 5);;(15, 5);1;8166
18;0.5;MoveEast;(13, 5);;(15, 5);1;8167
18;0.5;MoveEast;(13, 5);;(15, 5);1;8168
18;0.5;MoveEast;(13, 5);;(15, 5);1;8169
18;0.5;MoveEast;(13, 5);;(15, 5);1;8170
18;0.5;MoveEast;(14, 5);;(15, 5);1;8171
18;0.5;MoveEast;(14, 5);;(15, 5);1;8172
18;0.5;MoveEast;(14, 5);;(15, 5);1;8173
18;0.5;MoveEast;(14, 5);;(15, 5);1;8174
18;0.5;MoveEast;(14, 5);;(15, 5);1;8175
18;0.5;MoveEast;(14, 5);;(15, 5);1;8176
18;0.5;MoveEast;(14, 5);;(15, 5);1;8177
18;0.5;MoveEast;(14, 5);;(15, 5);1;8178
18;0.5;MoveEast;(14, 5);;(15, 5);1;8179
18;0.5;MoveEast;(15, 5);;(15, 5);1;8180
18;0.5;;(15, 5);;(15, 5);1;8181
18;0.5;;(15, 5);;(15, 5);1;8182
18;0.5;;(15, 5);;(15, 5);1;8183
18;0.5;;(15, 5);;(15, 5);1;8184
18;0.5;;(15, 5);;(15, 5);1;8185
18;0.5;;(15, 5);;(15, 5);1;8186
18;0.5;;(15, 5);;(15, 5);1;8187
18;0.5;;(15, 5);;(15, 5);1;8188
18;0.5;;(15, 5);;(15, 5);1;8189
18;0.5;;(15, 5);;(15, 5);1;8190
18;0.5;;(15, 5);;(15, 5);1;8191
18;0.5;;(15, 5);;(15, 5);1;8192
18;0.5;;(15, 5);;(15, 5);1;8193
18;0.5;;(15, 5);;(15, 5);1;8194
18;0.5;;(15, 5);;(15, 5);1;8195
18;0.5;;(15, 5);;(15, 5);1;8196
18;0.5;;(15, 5);;(15, 5);1;8197
18;0.5;;(15, 5);;(15, 5);1;8198
18;0.5;;(15, 5);;(15, 5);1;8199
18;0.5;;(15, 5);;(15, 5);1;8200
18;0.5;;(15, 5);;(15, 5);1;8201
18;0.5;;(15, 5);;(15, 5);1;8202
18;0.5;;(15, 5);;(15, 5);1;8203
18;0.5;;(15, 5);;(15, 5);1;8204
18;0.5;;(15, 5);;(15, 5);1;8205
18;0.5;;(15, 5);;(15, 5);1;8206
18;0.5;;(15, 5);;(15, 5);1;8207
18;0.5;;(15, 5);;(15, 5);1;8208
18;0.5;;(15, 5);;(15, 5);1;8209
18;0.5;;(15, 5);;(15, 5);1;8210
18;0.5;;(15, 5);;(15, 5);1;8211
18;0.5;;(15, 5);;(15, 5);1;8212
18;0.5;;(15, 5);;(15, 5);1;8213
18;0.5;;(15, 5);;(15, 5);1;8214
18;0.5;;(15, 5);;(15, 5);1;8215
18;0.5;;(15, 5);;(15, 5);1;8216
18;0.5;;(15, 5);;(15, 5);1;8217
18;0.5;;(15, 5);;(15, 5);1;8218
18;0.5;;(15, 5);;(15, 5);1;8219
18;0.5;;(15, 5);;(15, 5);1;8220
18;0.5;;(15, 5);;(15, 5);1;8221
18;0.5;;(15, 5);;(15, 5);1;8222
18;0.5;;(15, 5);;(15, 5);1;8223
18;0.5;;(15, 5);;(15, 5);1;8224
18;0.5;;(15, 5);;(15, 5);1;8225
18;0.5;;(15, 5);;(15, 5);1;8226
18;0.5;;(15, 5);;(15, 5);1;8227
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8228
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8229
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8230
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8231
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8232
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8233
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8234
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8235
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8236
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8237
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8238
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8239
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8240
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8241
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8242
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8243
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8244
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8245
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8246
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8247
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8248
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8249
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8250
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8251
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8252
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8253
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8254
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8255
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8256
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8257
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8258
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8259
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8260
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8261
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8262
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8263
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8264
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8265
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8266
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8267
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8268
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8269
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8270
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8271
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8272
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8273
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8274
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8275
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8276
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8277
18;0.5;;(15, 5);RemoveObjectTogether;(15, 5);1;8278
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8279
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8280
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8281
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8282
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8283
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8284
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8285
18;0.5;MoveNorth;(15, 5);;(15, 5);1;8286
18;0.5;MoveNorth;(15, 4);;(15, 5);1;8287
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8288
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8289
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8290
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8291
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8292
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8293
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8294
18;0.5;MoveNorthWest;(15, 4);;(15, 5);1;8295
18;0.5;MoveNorthWest;(14, 3);;(15, 5);1;8296
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8297
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8298
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8299
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8300
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8301
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8302
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8303
18;0.5;MoveNorth;(14, 3);;(15, 5);1;8304
18;0.5;MoveNorth;(14, 2);;(15, 5);1;8305
18;0.5;MoveSouthEast;(14, 2);;(15, 5);1;8306
18;0.5;MoveSouthEast;(14, 2);;(15, 5);1;8307
18;0.5;MoveSouthEast;(14, 2);;(15, 5);1;8308
18;0.5;MoveSouthEast;(14, 2);MoveNorth;(15, 4);1;8309
18;0.5;MoveSouthEast;(14, 2);;(15, 4);1;8310
18;0.5;MoveSouthEast;(14, 2);;(15, 4);1;8311
18;0.5;MoveSouthEast;(14, 2);MoveNorth;(15, 3);1;8312
18;0.5;MoveSouthEast;(14, 2);;(15, 3);1;8313
18;0.5;MoveSouthEast;(15, 3);;(15, 3);1;8314
18;0.5;MoveNorthEast;(15, 3);MoveNorth;(15, 2);1;8315
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8316
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8317
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8318
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8319
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8320
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8321
18;0.5;MoveNorthEast;(15, 3);;(15, 2);1;8322
18;0.5;MoveNorthEast;(16, 2);;(15, 2);1;8323
18;0.5;Idle;(16, 2);;(15, 2);1;8324
18;0.5;Idle;(16, 2);MoveEast;(16, 2);1;8325
18;0.5;Idle;(16, 2);;(16, 2);1;8326
18;0.5;Idle;(16, 2);;(16, 2);1;8327
18;0.5;Idle;(16, 2);MoveWest;(15, 2);1;8328
18;0.5;Idle;(16, 2);;(15, 2);1;8329
18;0.5;Idle;(16, 2);;(15, 2);1;8330
18;0.5;Idle;(16, 2);;(15, 2);1;8331
18;0.5;Idle;(16, 2);MoveSouth;(15, 3);1;8332
18;0.5;Idle;(16, 2);;(15, 3);1;8333
18;0.5;Idle;(16, 2);;(15, 3);1;8334
18;0.5;Idle;(16, 2);MoveSouth;(15, 4);1;8335
18;0.5;Idle;(16, 2);;(15, 4);1;8336
18;0.5;Idle;(16, 2);;(15, 4);1;8337
18;0.5;Idle;(16, 2);;(15, 4);1;8338
18;0.5;Idle;(16, 2);;(15, 4);1;8339
18;0.5;Idle;(16, 2);;(15, 4);1;8340
18;0.5;Idle;(16, 2);;(15, 4);1;8341
18;0.5;Idle;(16, 2);;(15, 4);1;8342
18;0.5;Idle;(16, 2);;(15, 4);1;8343
18;0.5;Idle;(16, 2);;(15, 4);1;8344
18;0.5;Idle;(16, 2);;(15, 4);1;8345
18;0.5;Idle;(16, 2);;(15, 4);1;8346
18;0.5;Idle;(16, 2);;(15, 4);1;8347
18;0.5;Idle;(16, 2);;(15, 4);1;8348
18;0.5;Idle;(16, 2);;(15, 4);1;8349
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8350
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8351
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8352
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8353
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8354
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8355
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8356
18;0.5;MoveSouthWest;(16, 2);;(15, 4);1;8357
18;0.5;MoveSouthWest;(15, 3);MoveSouth;(15, 5);1;8358
18;0.5;MoveSouth;(15, 3);;(15, 5);1;8359
18;0.5;MoveSouth;(15, 3);;(15, 5);1;8360
18;0.5;MoveSouth;(15, 3);;(15, 5);1;8361
18;0.5;MoveSouth;(15, 3);;(15, 5);1;8362
18;0.5;MoveSouth;(15, 3);;(15, 5);1;8363
18;0.5;MoveSouth;(15, 3);MoveEast;(16, 5);1;8364
18;0.5;MoveSouth;(15, 3);;(16, 5);1;8365
18;0.5;MoveSouth;(15, 3);;(16, 5);1;8366
18;0.5;MoveSouth;(15, 4);MoveEast;(17, 5);1;8367
18;0.5;MoveSouthWest;(15, 4);;(17, 5);1;8368
18;0.5;MoveSouthWest;(15, 4);;(17, 5);1;8369
18;0.5;MoveSouthWest;(15, 4);MoveEast;(18, 5);1;8370
18;0.5;MoveSouthWest;(15, 4);;(18, 5);1;8371
18;0.5;MoveSouthWest;(15, 4);;(18, 5);1;8372
18;0.5;MoveSouthWest;(15, 4);MoveSouth;(18, 6);1;8373
18;0.5;MoveSouthWest;(15, 4);;(18, 6);1;8374
18;0.5;MoveSouthWest;(15, 4);;(18, 6);1;8375
18;0.5;MoveSouthWest;(14, 5);;(18, 6);1;8376
18;0.5;MoveWest;(14, 5);MoveSouth;(18, 7);1;8377
18;0.5;MoveWest;(14, 5);;(18, 7);1;8378
18;0.5;MoveWest;(14, 5);;(18, 7);1;8379
18;0.5;MoveWest;(14, 5);;(18, 7);1;8380
18;0.5;MoveWest;(14, 5);;(18, 7);1;8381
18;0.5;MoveWest;(14, 5);;(18, 7);1;8382
18;0.5;MoveWest;(14, 5);;(18, 7);1;8383
18;0.5;MoveWest;(14, 5);;(18, 7);1;8384
18;0.5;MoveWest;(13, 5);;(18, 7);1;8385
18;0.5;MoveWest;(13, 5);;(18, 7);1;8386
18;0.5;MoveWest;(13, 5);;(18, 7);1;8387
18;0.5;MoveWest;(13, 5);;(18, 7);1;8388
18;0.5;MoveWest;(13, 5);;(18, 7);1;8389
18;0.5;MoveWest;(13, 5);;(18, 7);1;8390
18;0.5;MoveWest;(13, 5);;(18, 7);1;8391
18;0.5;MoveWest;(13, 5);;(18, 7);1;8392
18;0.5;MoveWest;(13, 5);;(18, 7);1;8393
18;0.5;MoveWest;(12, 5);;(18, 7);1;8394
18;0.5;MoveWest;(12, 5);;(18, 7);1;8395
18;0.5;MoveWest;(12, 5);MoveSouth;(18, 8);1;8396
18;0.5;MoveWest;(12, 5);MoveSouth;(18, 9);1;8397
18;0.5;MoveWest;(12, 5);;(18, 9);1;8398
18;0.5;MoveWest;(12, 5);;(18, 9);1;8399
18;0.5;MoveWest;(12, 5);MoveSouth;(18, 9);1;8400
18;0.5;MoveWest;(12, 5);MoveSouth;(18, 9);1;8401
18;0.5;MoveWest;(12, 5);MoveSouth;(18, 9);1;8402
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 9);1;8403
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 9);1;8404
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8405
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8406
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8407
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8408
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8409
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 10);1;8410
18;0.5;MoveWest;(11, 5);MoveSouth;(18, 11);1;8411
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 11);1;8412
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 11);1;8413
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 11);1;8414
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 11);1;8415
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 11);1;8416
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8417
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8418
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8419
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8420
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8421
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 12);1;8422
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 13);1;8423
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 13);1;8424
18;0.5;MoveWest;(10, 5);MoveSouth;(18, 13);1;8425
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 13);1;8426
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 13);1;8427
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 13);1;8428
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8429
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8430
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8431
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8432
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8433
18;0.5;MoveWest;(9, 5);MoveSouth;(18, 14);1;8434
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8435
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8436
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8437
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8438
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8439
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 15);1;8440
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8441
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8442
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8443
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8444
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8445
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 16);1;8446
18;0.5;MoveWest;(8, 5);MoveSouth;(18, 17);1;8447
18;0.5;MoveWest;(8, 5);;(18, 17);1;8448
18;0.5;MoveWest;(7, 5);;(18, 17);1;8449
18;0.5;MoveWest;(7, 5);;(18, 17);1;8450
18;0.5;MoveWest;(7, 5);;(18, 17);1;8451
18;0.5;MoveWest;(7, 5);;(18, 17);1;8452
18;0.5;MoveWest;(7, 5);;(18, 17);1;8453
18;0.5;MoveWest;(7, 5);MoveWest;(18, 17);1;8454
18;0.5;MoveWest;(7, 5);MoveWest;(18, 17);1;8455
18;0.5;MoveWest;(7, 5);MoveWest;(18, 17);1;8456
18;0.5;MoveWest;(7, 5);MoveWest;(18, 17);1;8457
18;0.5;MoveWest;(7, 5);MoveWest;(18, 17);1;8458
18;0.5;MoveWest;(7, 5);MoveWest;(17, 17);1;8459
18;0.5;MoveWest;(7, 5);MoveWest;(17, 17);1;8460
18;0.5;MoveWest;(7, 5);MoveWest;(17, 17);1;8461
18;0.5;MoveWest;(7, 5);MoveWest;(17, 17);1;8462
18;0.5;MoveWest;(6, 5);MoveWest;(17, 17);1;8463
18;0.5;MoveWest;(6, 5);MoveWest;(17, 17);1;8464
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8465
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8466
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8467
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8468
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8469
18;0.5;MoveWest;(6, 5);MoveWest;(16, 17);1;8470
18;0.5;MoveWest;(6, 5);MoveWest;(15, 17);1;8471
18;0.5;MoveWest;(6, 5);MoveWest;(14, 17);1;8472
18;0.5;MoveWest;(6, 5);;(14, 17);1;8473
18;0.5;MoveWest;(6, 5);;(14, 17);1;8474
18;0.5;MoveWest;(6, 5);;(14, 17);1;8475
18;0.5;MoveWest;(6, 5);;(14, 17);1;8476
18;0.5;MoveWest;(5, 5);;(14, 17);1;8477
18;0.5;MoveWest;(5, 5);;(14, 17);1;8478
18;0.5;MoveWest;(5, 5);MoveWest;(14, 17);1;8479
18;0.5;MoveWest;(5, 5);MoveWest;(14, 17);1;8480
18;0.5;MoveWest;(5, 5);MoveWest;(14, 17);1;8481
18;0.5;MoveWest;(5, 5);MoveWest;(14, 17);1;8482
18;0.5;MoveWest;(5, 5);MoveWest;(14, 17);1;8483
18;0.5;MoveWest;(5, 5);MoveWest;(13, 17);1;8484
18;0.5;MoveWest;(5, 5);MoveWest;(12, 17);1;8485
18;0.5;MoveWest;(4, 5);;(12, 17);1;8486
18;0.5;MoveWest;(4, 5);MoveWest;(11, 17);1;8487
18;0.5;MoveWest;(4, 5);;(11, 17);1;8488
18;0.5;MoveWest;(4, 5);MoveWest;(10, 17);1;8489
18;0.5;MoveWest;(4, 5);;(10, 17);1;8490
18;0.5;MoveWest;(4, 5);;(10, 17);1;8491
18;0.5;MoveWest;(4, 5);MoveWest;(9, 17);1;8492
18;0.5;MoveWest;(4, 5);;(9, 17);1;8493
18;0.5;MoveWest;(4, 5);MoveWest;(8, 17);1;8494
18;0.5;MoveWest;(3, 5);;(8, 17);1;8495
18;0.5;MoveNorth;(3, 5);MoveWest;(8, 17);1;8496
18;0.5;MoveNorth;(3, 5);MoveWest;(8, 17);1;8497
18;0.5;MoveNorth;(3, 5);MoveWest;(8, 17);1;8498
18;0.5;MoveNorth;(3, 5);MoveWest;(8, 17);1;8499
18;0.5;MoveNorth;(3, 5);MoveWest;(8, 17);1;8500
18;0.5;MoveNorth;(3, 5);MoveWest;(7, 17);1;8501
18;0.5;MoveNorth;(3, 5);MoveWest;(7, 17);1;8502
18;0.5;MoveNorth;(3, 5);MoveWest;(7, 17);1;8503
18;0.5;MoveNorth;(3, 4);MoveWest;(7, 17);1;8504
18;0.5;MoveNorthWest;(3, 4);MoveWest;(7, 17);1;8505
18;0.5;MoveNorthWest;(3, 4);MoveWest;(7, 17);1;8506
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8507
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8508
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8509
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8510
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8511
18;0.5;MoveNorthWest;(3, 4);MoveWest;(6, 17);1;8512
18;0.5;MoveNorthWest;(2, 3);MoveWest;(5, 17);1;8513
18;0.5;MoveNorth;(2, 3);MoveWest;(5, 17);1;8514
18;0.5;MoveNorth;(2, 3);MoveWest;(5, 17);1;8515
18;0.5;MoveNorth;(2, 3);MoveWest;(5, 17);1;8516
18;0.5;MoveNorth;(2, 3);MoveWest;(5, 17);1;8517
18;0.5;MoveNorth;(2, 3);MoveWest;(5, 17);1;8518
18;0.5;MoveNorth;(2, 3);MoveWest;(4, 17);1;8519
18;0.5;MoveNorth;(2, 3);MoveWest;(4, 17);1;8520
18;0.5;MoveNorth;(2, 3);MoveWest;(4, 17);1;8521
18;0.5;MoveNorth;(2, 2);MoveWest;(4, 17);1;8522
18;0.5;MoveSouthEast;(2, 2);MoveWest;(4, 17);1;8523
18;0.5;MoveSouthEast;(2, 2);MoveWest;(4, 17);1;8524
18;0.5;MoveSouthEast;(2, 2);MoveWest;(3, 17);1;8525
18;0.5;MoveSouthEast;(2, 2);MoveWest;(2, 17);1;8526
18;0.5;MoveSouthEast;(2, 2);;(2, 17);1;8527
18;0.5;MoveSouthEast;(2, 2);;(2, 17);1;8528
18;0.5;MoveSouthEast;(2, 2);;(2, 17);1;8529
18;0.5;MoveSouthEast;(2, 2);;(2, 17);1;8530
18;0.5;MoveSouthEast;(3, 3);MoveEast;(2, 17);1;8531
18;0.5;MoveNorthEast;(3, 3);MoveEast;(2, 17);1;8532
18;0.5;MoveNorthEast;(3, 3);MoveEast;(2, 17);1;8533
18;0.5;MoveNorthEast;(3, 3);MoveEast;(2, 17);1;8534
