score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
18;0.5;Idle;(4, 2);;(2, 2);1;7850
18;0.5;Idle;(4, 2);;(2, 2);1;7851
18;0.5;Idle;(4, 2);;(2, 2);1;7852
18;0.5;Idle;(4, 2);CarryObject;(2, 2);1;7853
18;0.5;Idle;(4, 2);;(2, 2);1;7854
18;0.5;Idle;(4, 2);MoveEast;(3, 2);1;7855
18;0.5;Idle;(4, 2);;(3, 2);1;7856
18;0.5;Idle;(4, 2);MoveSouth;(3, 3);1;7857
18;0.5;Idle;(4, 2);;(3, 3);1;7858
18;0.5;Idle;(4, 2);MoveSouth;(3, 4);1;7859
18;0.5;Idle;(4, 2);MoveSouth;(3, 5);1;7860
18;0.5;Idle;(4, 2);;(3, 5);1;7861
18;0.5;Idle;(4, 2);;(3, 5);1;7862
18;0.5;Idle;(4, 2);MoveEast;(4, 5);1;7863
18;0.5;Idle;(4, 2);;(4, 5);1;7864
18;0.5;Idle;(4, 2);;(4, 5);1;7865
18;0.5;Idle;(4, 2);;(4, 5);1;7866
18;0.5;Idle;(4, 2);MoveEast;(5, 5);1;7867
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7868
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7869
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7870
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7871
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7872
18;0.5;Idle;(4, 2);MoveEast;(6, 5);1;7873
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7874
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7875
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7876
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7877
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7878
18;0.5;Idle;(4, 2);MoveEast;(7, 5);1;7879
18;0.5;Idle;(4, 2);MoveEast;(8, 5);1;7880
18;0.5;Idle;(4, 2);;(8, 5);1;7881
18;0.5;Idle;(4, 2);;(8, 5);1;7882
18;0.5;Idle;(4, 2);;(8, 5);1;7883
18;0.5;Idle;(4, 2);;(8, 5);1;7884
18;0.5;Idle;(4, 2);;(8, 5);1;7885
18;0.5;Idle;(4, 2);;(8, 5);1;7886
18;0.5;Idle;(4, 2);;(8, 5);1;7887
18;0.5;Idle;(4, 2);;(8, 5);1;7888
18;0.5;Idle;(4, 2);;(8, 5);1;7889
18;0.5;Idle;(4, 2);;(8, 5);1;7890
18;0.5;Idle;(4, 2);;(8, 5);1;7891
18;0.5;Idle;(4, 2);;(8, 5);1;7892
18;0.5;Idle;(4, 2);;(8, 5);1;7893
18;0.5;Idle;(4, 2);;(8, 5);1;7894
18;0.5;Idle;(4, 2);;(8, 5);1;7895
18;0.5;Idle;(4, 2);;(8, 5);1;7896
18;0.5;Idle;(4, 2);;(8, 5);1;7897
18;0.5;Idle;(4, 2);;(8, 5);1;7898
18;0.5;Idle;(4, 2);;(8, 5);1;7899
18;0.5;Idle;(4, 2);;(8, 5);1;7900
18;0.5;Idle;(4, 2);;(8, 5);1;7901
18;0.5;Idle;(4, 2);;(8, 5);1;7902
18;0.5;Idle;(4, 2);;(8, 5);1;7903
18;0.5;Idle;(4, 2);;(8, 5);1;7904
18;0.5;MoveSouth;(4, 2);;(8, 5);1;7905
18;0.5;MoveSouth;(4, 2);;(8, 5);1;7906
18;0.5;MoveSouth;(4, 2);;(8, 5);1;7907
18;0.5;MoveSouth;(4, 2);;(8, 5);1;7908
18;0.5;MoveSouth;(4, 2);MoveEast;(8, 5);1;7909
18;0.5;MoveSouth;(4, 2);MoveEast;(8, 5);1;7910
18;0.5;MoveSouth;(4, 2);MoveEast;(8, 5);1;7911
18;0.5;MoveSouth;(4, 2);MoveEast;(8, 5);1;7912
18;0.5;MoveSouth;(4, 3);MoveEast;(8, 5);1;7913
18;0.5;MoveSouthWest;(4, 3);MoveEast;(9, 5);1;7914
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7915
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7916
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7917
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7918
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7919
18;0.5;MoveSouthWest;(4, 3);MoveEast;(10, 5);1;7920
18;0.5;MoveSouthWest;(4, 3);MoveEast;(11, 5);1;7921
18;0.5;MoveSouthWest;(3, 4);MoveEast;(12, 5);1;7922
18;0.5;MoveSouthEast;(3, 4);MoveEast;(13, 5);1;7923
18;0.5;MoveSouthEast;(3, 4);;(13, 5);1;7924
18;0.5;MoveSouthEast;(3, 4);;(13, 5);1;7925
18;0.5;MoveSouthEast;(3, 4);MoveEast;(14, 5);1;7926
18;0.5;MoveSouthEast;(3, 4);MoveEast;(15, 5);1;7927
18;0.5;MoveSouthEast;(3, 4);MoveEast;(16, 5);1;7928
18;0.5;MoveSouthEast;(3, 4);MoveEast;(17, 5);1;7929
18;0.5;MoveSouthEast;(3, 4);MoveEast;(18, 5);1;7930
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7931
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7932
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7933
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7934
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7935
18;0.5;MoveSouthEast;(4, 5);MoveEast;(19, 5);1;7936
18;0.5;MoveSouthEast;(4, 5);MoveEast;(20, 5);1;7937
18;0.5;MoveSouthEast;(4, 5);MoveEast;(20, 5);1;7938
18;0.5;MoveSouthEast;(4, 5);MoveEast;(20, 5);1;7939
18;0.5;MoveSouthEast;(5, 6);MoveEast;(20, 5);1;7940
18;0.5;MoveSouthEast;(5, 6);MoveEast;(20, 5);1;7941
18;0.5;MoveSouthEast;(5, 6);MoveEast;(20, 5);1;7942
18;0.5;MoveSouthEast;(5, 6);MoveEast;(21, 5);1;7943
18;0.5;MoveSouthEast;(5, 6);MoveEast;(22, 5);1;7944
18;0.5;MoveSouthEast;(5, 6);;(22, 5);1;7945
18;0.5;MoveSouthEast;(5, 6);MoveEast;(22, 5);1;7946
18;0.5;MoveSouthEast;(5, 6);MoveEast;(22, 5);1;7947
18;0.5;MoveSouthEast;(5, 6);MoveEast;(22, 5);1;7948
18;0.5;MoveSouthEast;(6, 7);MoveEast;(22, 5);1;7949
18;0.5;MoveSouth;(6, 7);MoveEast;(22, 5);1;7950
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7951
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7952
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7953
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7954
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7955
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7956
18;0.5;MoveSouth;(6, 7);MoveEast;(23, 5);1;7957
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7958
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7959
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7960
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7961
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7962
18;0.5;MoveSouth;(6, 8);MoveEast;(23, 5);1;7963
18;0.5;MoveSouth;(6, 8);MoveSouth;(23, 5);1;7964
18;0.5;MoveSouth;(6, 8);MoveSouth;(23, 5);1;7965
18;0.5;MoveSouth;(6, 8);MoveSouth;(23, 5);1;7966
18;0.5;MoveSouth;(6, 9);MoveSouth;(23, 5);1;7967
18;0.5;MoveSouth;(6, 9);MoveSouth;(23, 5);1;7968
18;0.5;MoveSouth;(6, 9);MoveSouth;(23, 6);1;7969
18;0.5;MoveSouth;(6, 9);MoveSouth;(23, 7);1;7970
18;0.5;MoveSouth;(6, 9);;(23, 7);1;7971
18;0.5;MoveSouth;(6, 9);;(23, 7);1;7972
18;0.5;MoveSouth;(6, 9);MoveSouth;(23, 8);1;7973
18;0.5;MoveSouth;(6, 9);;(23, 8);1;7974
18;0.5;MoveSouth;(6, 9);;(23, 8);1;7975
18;0.5;MoveSouth;(6, 10);;(23, 8);1;7976
18;0.5;MoveSouthEast;(6, 10);;(23, 8);1;7977
18;0.5;MoveSouthEast;(6, 10);;(23, 8);1;7978
18;0.5;MoveSouthEast;(6, 10);;(23, 8);1;7979
18;0.5;MoveSouthEast;(6, 10);;(23, 8);1;7980
18;0.5;MoveSouthEast;(6, 10);;(23, 8);1;7981
18;0.5;MoveSouthEast;(6, 10);MoveSouth;(23, 9);1;7982
18;0.5;MoveSouthEast;(6, 10);;(23, 9);1;7983
18;0.5;MoveSouthEast;(6, 10);;(23, 9);1;7984
18;0.5;MoveSouthEast;(7, 11);MoveSouth;(23, 10);1;7985
18;0.5;MoveSouthEast;(7, 11);;(23, 10);1;7986
18;0.5;MoveSouthEast;(7, 11);;(23, 10);1;7987
18;0.5;MoveSouthEast;(7, 11);MoveSouth;(23, 11);1;7988
18;0.5;MoveSouthEast;(7, 11);;(23, 11);1;7989
18;0.5;MoveSouthEast;(7, 11);;(23, 11);1;7990
18;0.5;MoveSouthEast;(7, 11);;(23, 11);1;7991
18;0.5;MoveSouthEast;(7, 11);MoveSouth;(23, 12);1;7992
18;0.5;MoveSouthEast;(7, 11);;(23, 12);1;7993
18;0.5;MoveSouthEast;(8, 12);;(23, 12);1;7994
18;0.5;MoveEast;(8, 12);;(23, 12);1;7995
18;0.5;MoveEast;(8, 12);;(23, 12);1;7996
18;0.5;MoveEast;(8, 12);;(23, 12);1;7997
18;0.5;MoveEast;(8, 12);;(23, 12);1;7998
18;0.5;MoveEast;(8, 12);;(23, 12);1;7999
18;0.5;MoveEast;(8, 12);;(23, 12);1;8000
18;0.5;MoveEast;(8, 12);;(23, 12);1;8001
18;0.5;MoveEast;(8, 12);;(23, 12);1;8002
18;0.5;MoveEast;(8, 12);;(23, 12);1;8003
18;0.5;MoveEast;(8, 12);;(23, 12);1;8004
18;0.5;MoveEast;(8, 12);;(23, 12);1;8005
18;0.5;MoveEast;(8, 12);;(23, 12);1;8006
18;0.5;MoveEast;(8, 12);;(23, 12);1;8007
18;0.5;MoveEast;(9, 12);;(23, 12);1;8008
18;0.5;MoveEast;(9, 12);;(23, 12);1;8009
18;0.5;MoveEast;(9, 12);;(23, 12);1;8010
18;0.5;MoveEast;(9, 12);;(23, 12);1;8011
18;0.5;MoveEast;(9, 12);;(23, 12);1;8012
18;0.5;MoveEast;(9, 12);;(23, 12);1;8013
18;0.5;MoveEast;(9, 12);;(23, 12);1;8014
18;0.5;MoveEast;(9, 12);;(23, 12);1;8015
18;0.5;MoveEast;(9, 12);;(23, 12);1;8016
18;0.5;MoveEast;(9, 12);;(23, 12);1;8017
18;0.5;MoveEast;(9, 12);;(23, 12);1;8018
18;0.5;MoveEast;(9, 12);;(23, 12);1;8019
18;0.5;MoveEast;(9, 12);MoveWest;(22, 12);1;8020
18;0.5;MoveEast;(9, 12);;(22, 12);1;8021
18;0.5;MoveEast;(10, 12);;(22, 12);1;8022
18;0.5;MoveEast;(10, 12);;(22, 12);1;8023
18;0.5;MoveEast;(10, 12);;(22, 12);1;8024
18;0.5;MoveEast;(10, 12);;(22, 12);1;8025
18;0.5;MoveEast;(10, 12);;(22, 12);1;8026
18;0.5;MoveEast;(10, 12);;(22, 12);1;8027
18;0.5;MoveEast;(10, 12);;(22, 12);1;8028
18;0.5;MoveEast;(10, 12);;(22, 12);1;8029
18;0.5;MoveEast;(10, 12);;(22, 12);1;8030
18;0.5;MoveEast;(10, 12);;(22, 12);1;8031
18;0.5;MoveEast;(10, 12);;(22, 12);1;8032
18;0.5;MoveEast;(10, 12);;(22, 12);1;8033
18;0.5;MoveEast;(10, 12);;(22, 12);1;8034
18;0.5;MoveEast;(10, 12);;(22, 12);1;8035
18;0.5;MoveEast;(11, 12);;(22, 12);1;8036
18;0.5;MoveSouthEast;(11, 12);;(22, 12);1;8037
18;0.5;MoveSouthEast;(11, 12);MoveEast;(23, 12);1;8038
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8039
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8040
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8041
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8042
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8043
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8044
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8045
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8046
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8047
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8048
18;0.5;MoveSouthEast;(11, 12);;(23, 12);1;8049
18;0.5;MoveSouthEast;(12, 13);;(23, 12);1;8050
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8051
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8052
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8053
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8054
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8055
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8056
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8057
18;0.5;MoveSouth;(12, 13);;(23, 12);1;8058
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8059
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8060
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8061
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8062
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8063
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8064
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8065
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8066
18;0.5;MoveSouth;(12, 14);;(23, 12);1;8067
18;0.5;MoveSouth;(12, 15);;(23, 12);1;8068
18;0.5;MoveSouth;(12, 15);;(23, 12);1;8069
18;0.5;MoveSouth;(12, 15);;(23, 12);1;8070
18;0.5;MoveSouth;(12, 15);;(23, 12);1;8071
21;0.625;MoveSouth;(12, 15);Drop;(23, 12);1;8072
21;0.625;MoveSouth;(12, 15);;(23, 12);1;8073
21;0.625;MoveSouth;(12, 15);;(23, 12);1;8074
21;0.625;MoveSouth;(12, 15);;(23, 12);1;8075
21;0.625;MoveSouth;(12, 15);;(23, 12);1;8076
21;0.625;MoveSouth;(12, 16);;(23, 12);1;8077
21;0.625;MoveSouthEast;(12, 16);MoveWest;(22, 12);1;8078
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8079
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8080
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8081
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8082
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8083
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8084
21;0.625;MoveSouthEast;(12, 16);;(22, 12);1;8085
21;0.625;MoveSouthEast;(13, 17);;(22, 12);1;8086
21;0.625;MoveEast;(13, 17);;(22, 12);1;8087
21;0.625;MoveEast;(13, 17);;(22, 12);1;8088
21;0.625;MoveEast;(13, 17);;(22, 12);1;8089
21;0.625;MoveEast;(13, 17);;(22, 12);1;8090
21;0.625;MoveEast;(13, 17);;(22, 12);1;8091
21;0.625;MoveEast;(13, 17);;(22, 12);1;8092
21;0.625;MoveEast;(13, 17);;(22, 12);1;8093
21;0.625;MoveEast;(13, 17);;(22, 12);1;8094
21;0.625;MoveEast;(14, 17);;(22, 12);1;8095
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8096
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8097
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8098
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8099
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8100
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8101
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8102
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8103
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8104
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8105
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8106
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8107
21;0.625;MoveSouthEast;(14, 17);;(22, 12);1;8108
21;0.625;MoveSouthEast;(15, 18);;(22, 12);1;8109
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8110
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8111
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8112
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8113
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8114
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8115
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8116
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8117
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8118
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8119
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8120
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8121
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8122
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8123
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8124
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8125
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8126
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8127
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8128
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8129
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8130
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8131
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8132
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8133
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8134
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8135
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8136
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8137
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8138
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8139
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8140
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8141
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8142
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8143
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8144
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8145
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8146
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8147
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8148
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8149
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8150
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8151
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8152
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8153
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8154
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8155
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8156
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8157
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8158
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8159
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8160
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8161
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8162
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8163
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8164
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8165
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8166
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8167
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8168
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8169
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8170
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8171
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8172
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8173
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8174
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8175
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8176
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8177
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8178
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8179
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8180
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8181
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8182
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8183
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8184
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8185
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8186
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8187
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8188
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8189
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8190
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8191
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8192
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8193
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8194
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8195
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8196
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8197
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8198
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8199
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8200
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8201
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8202
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8203
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8204
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8205
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8206
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8207
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8208
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8209
21;0.625;RemoveObject;(15, 18);;(22, 12);1;8210
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8211
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8212
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8213
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8214
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8215
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8216
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8217
21;0.625;MoveSouth;(15, 18);;(22, 12);1;8218
21;0.625;MoveSouth;(15, 19);;(22, 12);1;8219
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8220
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8221
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8222
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8223
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8224
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8225
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8226
21;0.625;MoveSouthWest;(15, 19);;(22, 12);1;8227
21;0.625;MoveSouthWest;(14, 20);;(22, 12);1;8228
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8229
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8230
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8231
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8232
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8233
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8234
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8235
21;0.625;MoveSouthEast;(14, 20);;(22, 12);1;8236
21;0.625;MoveSouthEast;(15, 21);;(22, 12);1;8237
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8238
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8239
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8240
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8241
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8242
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8243
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8244
21;0.625;MoveNorthEast;(15, 21);;(22, 12);1;8245
21;0.625;MoveNorthEast;(16, 20);;(22, 12);1;8246
21;0.625;;(16, 20);;(22, 12);1;8247
21;0.625;;(16, 20);;(22, 12);1;8248
21;0.625;;(16, 20);;(22, 12);1;8249
21;0.625;;(16, 20);;(22, 12);1;8250
21;0.625;;(16, 20);;(22, 12);1;8251
21;0.625;;(16, 20);;(22, 12);1;8252
21;0.625;;(16, 20);;(22, 12);1;8253
21;0.625;;(16, 20);;(22, 12);1;8254
21;0.625;;(16, 20);;(22, 12);1;8255
21;0.625;;(16, 20);;(22, 12);1;8256
21;0.625;;(16, 20);;(22, 12);1;8257
21;0.625;;(16, 20);;(22, 12);1;8258
21;0.625;;(16, 20);;(22, 12);1;8259
21;0.625;;(16, 20);;(22, 12);1;8260
21;0.625;;(16, 20);;(22, 12);1;8261
21;0.625;;(16, 20);;(22, 12);1;8262
21;0.625;;(16, 20);;(22, 12);1;8263
21;0.625;;(16, 20);;(22, 12);1;8264
21;0.625;;(16, 20);;(22, 12);1;8265
21;0.625;;(16, 20);;(22, 12);1;8266
21;0.625;;(16, 20);;(22, 12);1;8267
21;0.625;;(16, 20);;(22, 12);1;8268
21;0.625;;(16, 20);;(22, 12);1;8269
21;0.625;;(16, 20);;(22, 12);1;8270
21;0.625;;(16, 20);;(22, 12);1;8271
21;0.625;;(16, 20);;(22, 12);1;8272
21;0.625;;(16, 20);;(22, 12);1;8273
21;0.625;;(16, 20);;(22, 12);1;8274
21;0.625;;(16, 20);;(22, 12);1;8275
21;0.625;;(16, 20);;(22, 12);1;8276
21;0.625;;(16, 20);;(22, 12);1;8277
21;0.625;;(16, 20);;(22, 12);1;8278
21;0.625;;(16, 20);;(22, 12);1;8279
21;0.625;;(16, 20);;(22, 12);1;8280
21;0.625;;(16, 20);;(22, 12);1;8281
21;0.625;;(16, 20);;(22, 12);1;8282
21;0.625;;(16, 20);;(22, 12);1;8283
21;0.625;;(16, 20);;(22, 12);1;8284
21;0.625;;(16, 20);;(22, 12);1;8285
21;0.625;;(16, 20);;(22, 12);1;8286
21;0.625;;(16, 20);;(22, 12);1;8287
21;0.625;;(16, 20);;(22, 12);1;8288
21;0.625;;(16, 20);;(22, 12);1;8289
21;0.625;;(16, 20);;(22, 12);1;8290
21;0.625;;(16, 20);;(22, 12);1;8291
21;0.625;;(16, 20);;(22, 12);1;8292
21;0.625;;(16, 20);;(22, 12);1;8293
