score;completeness;rescuebot_action;rescuebot_location;aoeu_action;aoeu_location;world_nr;tick_nr
21;0.625;;(15, 18);;(22, 15);1;9500
21;0.625;;(15, 18);;(22, 15);1;9501
21;0.625;;(15, 18);;(22, 15);1;9502
21;0.625;;(15, 18);;(22, 15);1;9503
21;0.625;;(15, 18);;(22, 15);1;9504
21;0.625;;(15, 18);;(22, 15);1;9505
21;0.625;;(15, 18);;(22, 15);1;9506
21;0.625;;(15, 18);;(22, 15);1;9507
21;0.625;;(15, 18);;(22, 15);1;9508
21;0.625;;(15, 18);;(22, 15);1;9509
21;0.625;;(15, 18);;(22, 15);1;9510
21;0.625;;(15, 18);;(22, 15);1;9511
21;0.625;;(15, 18);;(22, 15);1;9512
21;0.625;;(15, 18);;(22, 15);1;9513
21;0.625;;(15, 18);;(22, 15);1;9514
21;0.625;;(15, 18);;(22, 15);1;9515
21;0.625;;(15, 18);;(22, 15);1;9516
21;0.625;;(15, 18);;(22, 15);1;9517
21;0.625;;(15, 18);;(22, 15);1;9518
21;0.625;;(15, 18);;(22, 15);1;9519
21;0.625;;(15, 18);;(22, 15);1;9520
21;0.625;;(15, 18);;(22, 15);1;9521
21;0.625;;(15, 18);;(22, 15);1;9522
21;0.625;;(15, 18);;(22, 15);1;9523
21;0.625;;(15, 18);;(22, 15);1;9524
21;0.625;;(15, 18);;(22, 15);1;9525
21;0.625;;(15, 18);;(22, 15);1;9526
21;0.625;;(15, 18);;(22, 15);1;9527
21;0.625;;(15, 18);;(22, 15);1;9528
21;0.625;;(15, 18);;(22, 15);1;9529
21;0.625;;(15, 18);;(22, 15);1;9530
21;0.625;;(15, 18);;(22, 15);1;9531
21;0.625;;(15, 18);;(22, 15);1;9532
21;0.625;;(15, 18);;(22, 15);1;9533
21;0.625;;(15, 18);;(22, 15);1;9534
21;0.625;;(15, 18);;(22, 15);1;9535
21;0.625;;(15, 18);;(22, 15);1;9536
21;0.625;;(15, 18);;(22, 15);1;9537
21;0.625;;(15, 18);;(22, 15);1;9538
21;0.625;;(15, 18);;(22, 15);1;9539
21;0.625;;(15, 18);;(22, 15);1;9540
21;0.625;;(15, 18);;(22, 15);1;9541
21;0.625;;(15, 18);;(22, 15);1;9542
21;0.625;;(15, 18);;(22, 15);1;9543
21;0.625;;(15, 18);;(22, 15);1;9544
21;0.625;;(15, 18);;(22, 15);1;9545
21;0.625;;(15, 18);;(22, 15);1;9546
21;0.625;;(15, 18);;(22, 15);1;9547
21;0.625;;(15, 18);;(22, 15);1;9548
21;0.625;;(15, 18);;(22, 15);1;9549
21;0.625;;(15, 18);;(22, 15);1;9550
21;0.625;;(15, 18);;(22, 15);1;9551
21;0.625;;(15, 18);;(22, 15);1;9552
21;0.625;;(15, 18);;(22, 15);1;9553
21;0.625;;(15, 18);;(22, 15);1;9554
21;0.625;;(15, 18);;(22, 15);1;9555
21;0.625;;(15, 18);;(22, 15);1;9556
21;0.625;;(15, 18);;(22, 15);1;9557
21;0.625;;(15, 18);;(22, 15);1;9558
21;0.625;;(15, 18);;(22, 15);1;9559
21;0.625;;(15, 18);;(22, 15);1;9560
21;0.625;;(15, 18);;(22, 15);1;9561
21;0.625;;(15, 18);;(22, 15);1;9562
21;0.625;;(15, 18);;(22, 15);1;9563
21;0.625;;(15, 18);;(22, 15);1;9564
21;0.625;;(15, 18);;(22, 15);1;9565
21;0.625;;(15, 18);;(22, 15);1;9566
21;0.625;;(15, 18);MoveWest;(21, 15);1;9567
21;0.625;;(15, 18);;(21, 15);1;9568
21;0.625;;(15, 18);;(21, 15);1;9569
21;0.625;;(15, 18);MoveWest;(20, 15);1;9570
21;0.625;;(15, 18);MoveWest;(19, 15);1;9571
21;0.625;;(15, 18);;(19, 15);1;9572
21;0.625;;(15, 18);;(19, 15);1;9573
21;0.625;;(15, 18);;(19, 15);1;9574
21;0.625;;(15, 18);;(19, 15);1;9575
21;0.625;;(15, 18);;(19, 15);1;9576
21;0.625;;(15, 18);;(19, 15);1;9577
21;0.625;;(15, 18);;(19, 15);1;9578
21;0.625;;(15, 18);;(19, 15);1;9579
21;0.625;;(15, 18);;(19, 15);1;9580
21;0.625;;(15, 18);;(19, 15);1;9581
21;0.625;;(15, 18);;(19, 15);1;9582
21;0.625;;(15, 18);;(19, 15);1;9583
21;0.625;;(15, 18);;(19, 15);1;9584
21;0.625;;(15, 18);;(19, 15);1;9585
21;0.625;;(15, 18);;(19, 15);1;9586
21;0.625;;(15, 18);;(19, 15);1;9587
21;0.625;;(15, 18);;(19, 15);1;9588
21;0.625;;(15, 18);;(19, 15);1;9589
21;0.625;;(15, 18);;(19, 15);1;9590
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9591
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9592
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9593
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9594
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9595
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9596
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9597
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9598
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9599
21;0.625;RemoveObject;(15, 18);;(19, 15);1;9600
21;0.625;RemoveObject;(15, 18);MoveSouth;(19, 16);1;9601
21;0.625;RemoveObject;(15, 18);;(19, 16);1;9602
21;0.625;RemoveObject;(15, 18);;(19, 16);1;9603
21;0.625;RemoveObject;(15, 18);;(19, 16);1;9604
21;0.625;RemoveObject;(15, 18);;(19, 16);1;9605
21;0.625;RemoveObject;(15, 18);;(19, 16);1;9606
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 16);1;9607
21;0.625;RemoveObject;(15, 18);;(18, 16);1;9608
21;0.625;RemoveObject;(15, 18);;(18, 16);1;9609
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 16);1;9610
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 16);1;9611
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 16);1;9612
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 16);1;9613
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 16);1;9614
21;0.625;RemoveObject;(15, 18);MoveSouth;(18, 17);1;9615
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 17);1;9616
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 17);1;9617
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 17);1;9618
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 17);1;9619
21;0.625;RemoveObject;(15, 18);MoveWest;(18, 17);1;9620
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9621
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9622
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9623
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9624
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9625
21;0.625;RemoveObject;(15, 18);MoveWest;(17, 17);1;9626
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9627
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9628
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9629
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9630
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9631
21;0.625;RemoveObject;(15, 18);MoveWest;(16, 17);1;9632
21;0.625;RemoveObject;(15, 18);MoveWest;(15, 17);1;9633
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9634
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9635
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9636
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9637
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9638
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9639
21;0.625;RemoveObject;(15, 18);MoveWest;(14, 17);1;9640
21;0.625;RemoveObject;(15, 18);MoveWest;(13, 17);1;9641
21;0.625;RemoveObject;(15, 18);MoveWest;(12, 17);1;9642
21;0.625;RemoveObject;(15, 18);;(12, 17);1;9643
21;0.625;RemoveObject;(15, 18);;(12, 17);1;9644
21;0.625;RemoveObject;(15, 18);MoveEast;(13, 17);1;9645
21;0.625;RemoveObject;(15, 18);;(13, 17);1;9646
21;0.625;RemoveObject;(15, 18);;(13, 17);1;9647
21;0.625;RemoveObject;(15, 18);;(13, 17);1;9648
21;0.625;RemoveObject;(15, 18);;(13, 17);1;9649
21;0.625;RemoveObject;(15, 18);MoveEast;(14, 17);1;9650
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9651
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9652
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9653
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9654
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9655
21;0.625;RemoveObject;(15, 18);;(14, 17);1;9656
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 17);1;9657
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 17);1;9658
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 17);1;9659
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 17);1;9660
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 17);1;9661
21;0.625;RemoveObject;(15, 18);MoveSouth;(14, 18);1;9662
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9663
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9664
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9665
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9666
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9667
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9668
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9669
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9670
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9671
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9672
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9673
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9674
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9675
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9676
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9677
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9678
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9679
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9680
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9681
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9682
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9683
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9684
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9685
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9686
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9687
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9688
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9689
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9690
21;0.625;RemoveObject;(15, 18);;(14, 18);1;9691
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9692
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9693
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9694
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9695
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9696
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9697
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9698
21;0.625;MoveSouth;(15, 18);;(14, 18);1;9699
21;0.625;MoveSouth;(15, 19);;(14, 18);1;9700
21;0.625;MoveSouthWest;(15, 19);;(14, 18);1;9701
21;0.625;MoveSouthWest;(15, 19);;(14, 18);1;9702
21;0.625;MoveSouthWest;(15, 19);;(14, 18);1;9703
21;0.625;MoveSouthWest;(15, 19);;(14, 18);1;9704
21;0.625;MoveSouthWest;(15, 19);;(14, 18);1;9705
21;0.625;MoveSouthWest;(15, 19);MoveWest;(14, 18);1;9706
21;0.625;MoveSouthWest;(15, 19);MoveWest;(14, 18);1;9707
21;0.625;MoveSouthWest;(15, 19);MoveWest;(14, 18);1;9708
21;0.625;MoveSouthWest;(14, 20);MoveWest;(14, 18);1;9709
21;0.625;MoveSouthEast;(14, 20);MoveWest;(14, 18);1;9710
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9711
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9712
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9713
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9714
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9715
21;0.625;MoveSouthEast;(14, 20);MoveWest;(13, 18);1;9716
21;0.625;MoveSouthEast;(14, 20);MoveWest;(12, 18);1;9717
21;0.625;MoveSouthEast;(15, 21);MoveWest;(12, 18);1;9718
21;0.625;MoveNorthEast;(15, 21);MoveWest;(12, 18);1;9719
21;0.625;MoveNorthEast;(15, 21);MoveWest;(12, 18);1;9720
21;0.625;MoveNorthEast;(15, 21);MoveWest;(12, 18);1;9721
21;0.625;MoveNorthEast;(15, 21);MoveWest;(12, 18);1;9722
21;0.625;MoveNorthEast;(15, 21);MoveWest;(11, 18);1;9723
21;0.625;MoveNorthEast;(15, 21);;(11, 18);1;9724
21;0.625;MoveNorthEast;(15, 21);;(11, 18);1;9725
21;0.625;MoveNorthEast;(15, 21);;(11, 18);1;9726
21;0.625;MoveNorthEast;(16, 20);;(11, 18);1;9727
21;0.625;;(16, 20);;(11, 18);1;9728
21;0.625;;(16, 20);;(11, 18);1;9729
21;0.625;;(16, 20);;(11, 18);1;9730
21;0.625;;(16, 20);;(11, 18);1;9731
21;0.625;;(16, 20);;(11, 18);1;9732
21;0.625;Idle;(16, 20);;(11, 18);1;9733
21;0.625;Idle;(16, 20);;(11, 18);1;9734
21;0.625;Idle;(16, 20);;(11, 18);1;9735
21;0.625;Idle;(16, 20);;(11, 18);1;9736
21;0.625;Idle;(16, 20);;(11, 18);1;9737
21;0.625;Idle;(16, 20);;(11, 18);1;9738
21;0.625;Idle;(16, 20);;(11, 18);1;9739
21;0.625;Idle;(16, 20);;(11, 18);1;9740
21;0.625;Idle;(16, 20);;(11, 18);1;9741
21;0.625;Idle;(16, 20);MoveWest;(11, 18);1;9742
21;0.625;Idle;(16, 20);MoveWest;(11, 18);1;9743
21;0.625;Idle;(16, 20);MoveWest;(11, 18);1;9744
21;0.625;Idle;(16, 20);MoveWest;(11, 18);1;9745
21;0.625;Idle;(16, 20);MoveWest;(11, 18);1;9746
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9747
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9748
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9749
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9750
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9751
21;0.625;Idle;(16, 20);MoveWest;(10, 18);1;9752
21;0.625;Idle;(16, 20);MoveWest;(9, 18);1;9753
21;0.625;Idle;(16, 20);MoveNorth;(9, 17);1;9754
21;0.625;Idle;(16, 20);;(9, 17);1;9755
21;0.625;Idle;(16, 20);;(9, 17);1;9756
21;0.625;Idle;(16, 20);;(9, 17);1;9757
21;0.625;Idle;(16, 20);;(9, 17);1;9758
21;0.625;Idle;(16, 20);;(9, 17);1;9759
21;0.625;Idle;(16, 20);;(9, 17);1;9760
21;0.625;Idle;(16, 20);;(9, 17);1;9761
21;0.625;Idle;(16, 20);;(9, 17);1;9762
21;0.625;Idle;(16, 20);;(9, 17);1;9763
21;0.625;Idle;(16, 20);;(9, 17);1;9764
21;0.625;Idle;(16, 20);MoveNorth;(9, 16);1;9765
21;0.625;Idle;(16, 20);;(9, 16);1;9766
21;0.625;Idle;(16, 20);;(9, 16);1;9767
21;0.625;Idle;(16, 20);;(9, 16);1;9768
21;0.625;Idle;(16, 20);;(9, 16);1;9769
21;0.625;Idle;(16, 20);;(9, 16);1;9770
21;0.625;Idle;(16, 20);;(9, 16);1;9771
21;0.625;Idle;(16, 20);;(9, 16);1;9772
21;0.625;Idle;(16, 20);;(9, 16);1;9773
21;0.625;Idle;(16, 20);;(9, 16);1;9774
21;0.625;Idle;(16, 20);;(9, 16);1;9775
21;0.625;Idle;(16, 20);;(9, 16);1;9776
21;0.625;Idle;(16, 20);;(9, 16);1;9777
21;0.625;Idle;(16, 20);;(9, 16);1;9778
21;0.625;Idle;(16, 20);;(9, 16);1;9779
21;0.625;Idle;(16, 20);MoveNorth;(9, 15);1;9780
21;0.625;Idle;(16, 20);;(9, 15);1;9781
21;0.625;Idle;(16, 20);;(9, 15);1;9782
21;0.625;Idle;(16, 20);;(9, 15);1;9783
21;0.625;Idle;(16, 20);;(9, 15);1;9784
21;0.625;MoveWest;(16, 20);;(9, 15);1;9785
21;0.625;MoveWest;(16, 20);;(9, 15);1;9786
21;0.625;MoveWest;(16, 20);MoveNorth;(9, 14);1;9787
21;0.625;MoveWest;(16, 20);;(9, 14);1;9788
21;0.625;MoveWest;(16, 20);;(9, 14);1;9789
21;0.625;MoveWest;(16, 20);;(9, 14);1;9790
21;0.625;MoveWest;(16, 20);;(9, 14);1;9791
21;0.625;MoveWest;(16, 20);MoveSouth;(9, 15);1;9792
21;0.625;MoveWest;(15, 20);;(9, 15);1;9793
21;0.625;MoveWest;(15, 20);;(9, 15);1;9794
21;0.625;MoveWest;(15, 20);MoveWest;(8, 15);1;9795
21;0.625;MoveWest;(15, 20);;(8, 15);1;9796
21;0.625;MoveWest;(15, 20);;(8, 15);1;9797
21;0.625;MoveWest;(15, 20);;(8, 15);1;9798
21;0.625;MoveWest;(15, 20);MoveEast;(9, 15);1;9799
21;0.625;MoveWest;(15, 20);;(9, 15);1;9800
21;0.625;MoveWest;(15, 20);;(9, 15);1;9801
21;0.625;MoveWest;(14, 20);;(9, 15);1;9802
21;0.625;CarryObject;(14, 20);;(9, 15);1;9803
21;0.625;CarryObject;(14, 20);;(9, 15);1;9804
21;0.625;CarryObject;(14, 20);;(9, 15);1;9805
21;0.625;CarryObject;(14, 20);;(9, 15);1;9806
21;0.625;CarryObject;(14, 20);;(9, 15);1;9807
21;0.625;CarryObject;(14, 20);;(9, 15);1;9808
21;0.625;CarryObject;(14, 20);;(9, 15);1;9809
21;0.625;CarryObject;(14, 20);;(9, 15);1;9810
21;0.625;CarryObject;(14, 20);;(9, 15);1;9811
21;0.625;CarryObject;(14, 20);;(9, 15);1;9812
21;0.625;CarryObject;(14, 20);;(9, 15);1;9813
21;0.625;CarryObject;(14, 20);;(9, 15);1;9814
21;0.625;CarryObject;(14, 20);;(9, 15);1;9815
21;0.625;CarryObject;(14, 20);;(9, 15);1;9816
21;0.625;CarryObject;(14, 20);;(9, 15);1;9817
21;0.625;CarryObject;(14, 20);;(9, 15);1;9818
21;0.625;CarryObject;(14, 20);;(9, 15);1;9819
21;0.625;CarryObject;(14, 20);;(9, 15);1;9820
21;0.625;CarryObject;(14, 20);;(9, 15);1;9821
21;0.625;CarryObject;(14, 20);;(9, 15);1;9822
21;0.625;CarryObject;(14, 20);;(9, 15);1;9823
21;0.625;CarryObject;(14, 20);;(9, 15);1;9824
21;0.625;CarryObject;(14, 20);;(9, 15);1;9825
21;0.625;CarryObject;(14, 20);;(9, 15);1;9826
21;0.625;CarryObject;(14, 20);;(9, 15);1;9827
21;0.625;CarryObject;(14, 20);;(9, 15);1;9828
21;0.625;CarryObject;(14, 20);;(9, 15);1;9829
21;0.625;CarryObject;(14, 20);;(9, 15);1;9830
21;0.625;CarryObject;(14, 20);;(9, 15);1;9831
21;0.625;CarryObject;(14, 20);;(9, 15);1;9832
21;0.625;CarryObject;(14, 20);;(9, 15);1;9833
21;0.625;CarryObject;(14, 20);;(9, 15);1;9834
21;0.625;CarryObject;(14, 20);;(9, 15);1;9835
21;0.625;CarryObject;(14, 20);;(9, 15);1;9836
21;0.625;CarryObject;(14, 20);;(9, 15);1;9837
21;0.625;CarryObject;(14, 20);;(9, 15);1;9838
21;0.625;CarryObject;(14, 20);;(9, 15);1;9839
21;0.625;CarryObject;(14, 20);;(9, 15);1;9840
21;0.625;CarryObject;(14, 20);;(9, 15);1;9841
21;0.625;CarryObject;(14, 20);;(9, 15);1;9842
21;0.625;CarryObject;(14, 20);;(9, 15);1;9843
21;0.625;CarryObject;(14, 20);;(9, 15);1;9844
21;0.625;CarryObject;(14, 20);;(9, 15);1;9845
21;0.625;CarryObject;(14, 20);;(9, 15);1;9846
21;0.625;CarryObject;(14, 20);;(9, 15);1;9847
21;0.625;CarryObject;(14, 20);;(9, 15);1;9848
21;0.625;CarryObject;(14, 20);;(9, 15);1;9849
21;0.625;CarryObject;(14, 20);;(9, 15);1;9850
21;0.625;CarryObject;(14, 20);;(9, 15);1;9851
21;0.625;CarryObject;(14, 20);;(9, 15);1;9852
21;0.625;CarryObject;(14, 20);;(9, 15);1;9853
21;0.625;CarryObject;(14, 20);;(9, 15);1;9854
21;0.625;CarryObject;(14, 20);;(9, 15);1;9855
21;0.625;CarryObject;(14, 20);;(9, 15);1;9856
21;0.625;CarryObject;(14, 20);;(9, 15);1;9857
21;0.625;CarryObject;(14, 20);;(9, 15);1;9858
21;0.625;CarryObject;(14, 20);;(9, 15);1;9859
21;0.625;CarryObject;(14, 20);;(9, 15);1;9860
21;0.625;CarryObject;(14, 20);;(9, 15);1;9861
21;0.625;CarryObject;(14, 20);;(9, 15);1;9862
21;0.625;CarryObject;(14, 20);;(9, 15);1;9863
21;0.625;CarryObject;(14, 20);;(9, 15);1;9864
21;0.625;CarryObject;(14, 20);;(9, 15);1;9865
21;0.625;CarryObject;(14, 20);;(9, 15);1;9866
21;0.625;CarryObject;(14, 20);;(9, 15);1;9867
21;0.625;CarryObject;(14, 20);;(9, 15);1;9868
21;0.625;CarryObject;(14, 20);;(9, 15);1;9869
21;0.625;CarryObject;(14, 20);;(9, 15);1;9870
21;0.625;CarryObject;(14, 20);;(9, 15);1;9871
21;0.625;CarryObject;(14, 20);;(9, 15);1;9872
21;0.625;CarryObject;(14, 20);;(9, 15);1;9873
21;0.625;CarryObject;(14, 20);;(9, 15);1;9874
21;0.625;CarryObject;(14, 20);;(9, 15);1;9875
21;0.625;CarryObject;(14, 20);;(9, 15);1;9876
21;0.625;CarryObject;(14, 20);;(9, 15);1;9877
21;0.625;CarryObject;(14, 20);;(9, 15);1;9878
21;0.625;CarryObject;(14, 20);;(9, 15);1;9879
21;0.625;CarryObject;(14, 20);;(9, 15);1;9880
21;0.625;CarryObject;(14, 20);;(9, 15);1;9881
21;0.625;CarryObject;(14, 20);;(9, 15);1;9882
21;0.625;CarryObject;(14, 20);;(9, 15);1;9883
21;0.625;CarryObject;(14, 20);;(9, 15);1;9884
21;0.625;CarryObject;(14, 20);;(9, 15);1;9885
21;0.625;CarryObject;(14, 20);;(9, 15);1;9886
21;0.625;CarryObject;(14, 20);;(9, 15);1;9887
21;0.625;CarryObject;(14, 20);;(9, 15);1;9888
21;0.625;CarryObject;(14, 20);;(9, 15);1;9889
21;0.625;CarryObject;(14, 20);;(9, 15);1;9890
21;0.625;CarryObject;(14, 20);;(9, 15);1;9891
21;0.625;CarryObject;(14, 20);;(9, 15);1;9892
21;0.625;CarryObject;(14, 20);;(9, 15);1;9893
21;0.625;CarryObject;(14, 20);;(9, 15);1;9894
21;0.625;CarryObject;(14, 20);;(9, 15);1;9895
21;0.625;CarryObject;(14, 20);;(9, 15);1;9896
21;0.625;CarryObject;(14, 20);;(9, 15);1;9897
21;0.625;CarryObject;(14, 20);;(9, 15);1;9898
21;0.625;CarryObject;(14, 20);;(9, 15);1;9899
21;0.625;CarryObject;(14, 20);;(9, 15);1;9900
21;0.625;CarryObject;(14, 20);;(9, 15);1;9901
21;0.625;CarryObject;(14, 20);;(9, 15);1;9902
21;0.625;CarryObject;(14, 20);;(9, 15);1;9903
21;0.625;CarryObject;(14, 20);;(9, 15);1;9904
21;0.625;CarryObject;(14, 20);;(9, 15);1;9905
21;0.625;CarryObject;(14, 20);;(9, 15);1;9906
21;0.625;CarryObject;(14, 20);;(9, 15);1;9907
21;0.625;CarryObject;(14, 20);;(9, 15);1;9908
21;0.625;CarryObject;(14, 20);;(9, 15);1;9909
21;0.625;CarryObject;(14, 20);;(9, 15);1;9910
21;0.625;CarryObject;(14, 20);;(9, 15);1;9911
21;0.625;CarryObject;(14, 20);;(9, 15);1;9912
21;0.625;CarryObject;(14, 20);;(9, 15);1;9913
21;0.625;CarryObject;(14, 20);;(9, 15);1;9914
21;0.625;CarryObject;(14, 20);;(9, 15);1;9915
21;0.625;CarryObject;(14, 20);;(9, 15);1;9916
21;0.625;CarryObject;(14, 20);;(9, 15);1;9917
21;0.625;CarryObject;(14, 20);;(9, 15);1;9918
21;0.625;CarryObject;(14, 20);;(9, 15);1;9919
21;0.625;CarryObject;(14, 20);;(9, 15);1;9920
21;0.625;CarryObject;(14, 20);;(9, 15);1;9921
21;0.625;CarryObject;(14, 20);;(9, 15);1;9922
21;0.625;CarryObject;(14, 20);;(9, 15);1;9923
21;0.625;CarryObject;(14, 20);;(9, 15);1;9924
21;0.625;CarryObject;(14, 20);;(9, 15);1;9925
21;0.625;CarryObject;(14, 20);;(9, 15);1;9926
21;0.625;CarryObject;(14, 20);;(9, 15);1;9927
21;0.625;CarryObject;(14, 20);;(9, 15);1;9928
21;0.625;CarryObject;(14, 20);;(9, 15);1;9929
21;0.625;CarryObject;(14, 20);;(9, 15);1;9930
21;0.625;CarryObject;(14, 20);;(9, 15);1;9931
21;0.625;CarryObject;(14, 20);;(9, 15);1;9932
21;0.625;CarryObject;(14, 20);;(9, 15);1;9933
21;0.625;CarryObject;(14, 20);;(9, 15);1;9934
21;0.625;CarryObject;(14, 20);;(9, 15);1;9935
21;0.625;CarryObject;(14, 20);;(9, 15);1;9936
21;0.625;CarryObject;(14, 20);;(9, 15);1;9937
21;0.625;CarryObject;(14, 20);;(9, 15);1;9938
21;0.625;CarryObject;(14, 20);;(9, 15);1;9939
21;0.625;CarryObject;(14, 20);;(9, 15);1;9940
21;0.625;CarryObject;(14, 20);;(9, 15);1;9941
21;0.625;CarryObject;(14, 20);;(9, 15);1;9942
21;0.625;CarryObject;(14, 20);;(9, 15);1;9943
21;0.625;CarryObject;(14, 20);;(9, 15);1;9944
21;0.625;CarryObject;(14, 20);;(9, 15);1;9945
21;0.625;CarryObject;(14, 20);;(9, 15);1;9946
21;0.625;CarryObject;(14, 20);;(9, 15);1;9947
21;0.625;CarryObject;(14, 20);;(9, 15);1;9948
21;0.625;CarryObject;(14, 20);;(9, 15);1;9949
21;0.625;CarryObject;(14, 20);;(9, 15);1;9950
21;0.625;CarryObject;(14, 20);;(9, 15);1;9951
21;0.625;CarryObject;(14, 20);;(9, 15);1;9952
21;0.625;CarryObject;(14, 20);;(9, 15);1;9953
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9954
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9955
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9956
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9957
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9958
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9959
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9960
21;0.625;MoveNorthEast;(14, 20);;(9, 15);1;9961
21;0.625;MoveNorthEast;(15, 19);;(9, 15);1;9962
